prevHF,prevNote,prevStrongPlace,currentHF,currentNote,currentStrongPlace,nextHF,nextNote,nextStrongPlace
T_0_1_1_1_empty__empty,0,0,D_0_5_1_3_empty__7,1,1,T_0_1_1_1_empty__empty,2,0
D_0_5_1_3_empty__7,1,1,T_0_1_1_1_empty__empty,2,0,S_0_4_1_1_empty__empty,0,1
T_0_1_1_1_empty__empty,2,0,S_0_4_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0
S_0_4_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1
T_0_1_1_1_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1,D_0_5_1_1_empty__empty,4,0
D_0_5_1_3_empty__empty,4,1,D_0_5_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,2,1
D_0_5_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,2,1,D_0_5_1_3_1_3_7,4,0
T_0_6_1_1_empty__empty,2,1,D_0_5_1_3_1_3_7,4,0,S_0_4_1_1_5__empty,3,1
D_0_5_1_3_1_3_7,4,0,S_0_4_1_1_5__empty,3,1,T_0_1_1_1_empty__empty,2,1
S_0_4_1_1_5__empty,3,1,T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0,D_0_5_1_3_empty__7,3,1
T_0_1_1_1_empty__empty,2,0,D_0_5_1_3_empty__7,3,1,T_0_1_1_1_empty__empty,2,0
D_0_5_1_3_empty__7,3,1,T_0_1_1_1_empty__empty,2,0,D_0_5_1_3_empty_5_7,1,1
T_0_1_1_1_empty__empty,2,0,D_0_5_1_3_empty_5_7,1,1,T_0_6_1_1_empty__empty,0,0
D_0_5_1_3_empty_5_7,1,1,T_0_6_1_1_empty__empty,0,0,D_0_7_1_1_empty__empty,1,0
T_0_6_1_1_empty__empty,0,0,D_0_7_1_1_empty__empty,1,0,T_0_6_1_3b_empty__empty,2,1
D_0_7_1_1_empty__empty,1,0,T_0_6_1_3b_empty__empty,2,1,D_0_3_1_1_5__empty,2,0
T_0_6_1_3b_empty__empty,2,1,D_0_3_1_1_5__empty,2,0,T_0_6_1_1_empty__empty,0,1
D_0_3_1_1_5__empty,2,0,T_0_6_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,2,0,D_0_5_0_3b_empty__empty,4,1
T_0_6_1_1_empty__empty,2,0,D_0_5_0_3b_empty__empty,4,1,D_0_5_1_3_empty__7,4,0
D_0_5_0_3b_empty__empty,4,1,D_0_5_1_3_empty__7,4,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__7,4,0,T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty_3_7,4,0
T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty_3_7,4,0,S_0_2_1_1_empty__empty,3,1
D_0_5_1_1_empty_3_7,4,0,S_0_2_1_1_empty__empty,3,1,T_0_1_1_1_empty__empty,2,1
S_0_2_1_1_empty__empty,3,1,T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0,S_0_4_1_3_empty__empty,3,1
T_0_1_1_1_empty__empty,2,0,S_0_4_1_3_empty__empty,3,1,T_0_1_1_5_empty__empty,2,0
S_0_4_1_3_empty__empty,3,1,T_0_1_1_5_empty__empty,2,0,D_0_3_1_1_empty__7,1,1
T_0_1_1_5_empty__empty,2,0,D_0_3_1_1_empty__7,1,1,T_0_1_1_3_empty__empty,0,0
D_0_3_1_1_empty__7,1,1,T_0_1_1_3_empty__empty,0,0,S_0_2_1_1_empty__empty,1,0
T_0_1_1_3_empty__empty,0,0,S_0_2_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
S_0_2_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,T_0_1_1_3_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_1_1_3_empty__empty,2,0,S_0_4_1_1_empty__empty,0,1
T_0_1_1_3_empty__empty,2,0,S_0_4_1_1_empty__empty,0,1,S_0_2_1_1_empty__empty,1,0
S_0_4_1_1_empty__empty,0,1,S_0_2_1_1_empty__empty,1,0,T_0_1_1_1_5__empty,2,1
S_0_2_1_1_empty__empty,1,0,T_0_1_1_1_5__empty,2,1,T_0_6_1_1_empty__empty,2,0
T_0_1_1_1_5__empty,2,1,T_0_6_1_1_empty__empty,2,0,D_0_5_1_3_1_4_7,5,1
T_0_6_1_1_empty__empty,2,0,D_0_5_1_3_1_4_7,5,1,D_0_5_1_1_empty__empty,6,0
D_0_5_1_3_1_4_7,5,1,D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1
D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1,D_0_5_1_1_empty_4_7,5,0
T_0_1_1_1_empty__empty,0,1,D_0_5_1_1_empty_4_7,5,0,D_0_5_1_1_empty__empty,4,1
D_0_5_1_1_empty_4_7,5,0,D_0_5_1_1_empty__empty,4,1,D_0_5_1_1_5__empty,4,0
D_0_5_1_1_empty__empty,4,1,D_0_5_1_1_5__empty,4,0,T_0_1_1_3_empty__empty,0,1
D_0_5_1_1_5__empty,4,0,T_0_1_1_3_empty__empty,0,1,D_0_5_1_3_empty__empty,1,0
T_0_1_1_3_empty__empty,0,1,D_0_5_1_3_empty__empty,1,0,T_0_6_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_6_1_1_empty__empty,2,1,S_0_4_1_1_empty__6,1,0
T_0_6_1_1_empty__empty,2,1,S_0_4_1_1_empty__6,1,0,T_0_1_1_3_empty__empty,2,0
S_0_4_1_1_empty__6,1,0,T_0_1_1_3_empty__empty,2,0,D_0_7_1_3b_empty__empty,3,1
T_0_1_1_3_empty__empty,2,0,D_0_7_1_3b_empty__empty,3,1,D_0_3_1_5_empty__7,2,0
D_0_7_1_3b_empty__empty,3,1,D_0_3_1_5_empty__7,2,0,D_0_5_1_3_empty_4_7,1,1
D_0_3_1_5_empty__7,2,0,D_0_5_1_3_empty_4_7,1,1,T_0_1_1_1_empty__empty,0,1
T_0_1_1_1_empty__empty,0,0,D_0_5_1_3_empty__empty,4,1,T_0_6_1_1_5__7,5,0
D_0_5_1_3_empty__empty,4,1,T_0_6_1_1_5__7,5,0,D_0_5_1_1_empty__empty,6,1
T_0_6_1_1_5__7,5,0,D_0_5_1_1_empty__empty,6,1,T_0_1_1_3_empty__empty,0,0
D_0_5_1_1_empty__empty,6,1,T_0_1_1_3_empty__empty,0,0,D_0_7_1_3b_empty__empty,1,1
T_0_1_1_3_empty__empty,0,0,D_0_7_1_3b_empty__empty,1,1,D_0_3_1_3b_empty__empty,2,0
D_0_7_1_3b_empty__empty,1,1,D_0_3_1_3b_empty__empty,2,0,T_0_6_1_1_empty__empty,0,1
D_0_3_1_3b_empty__empty,2,0,T_0_6_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1
T_0_6_1_1_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1,D_0_5_1_1_empty__empty,4,0
D_0_5_1_3_empty__empty,4,1,D_0_5_1_1_empty__empty,4,0,D_0_3_1_5_empty__7,2,1
D_0_5_1_1_empty__empty,4,0,D_0_3_1_5_empty__7,2,1,T_0_1_1_3_empty__empty,4,0
D_0_3_1_5_empty__7,2,1,T_0_1_1_3_empty__empty,4,0,S_0_2_1_1_empty__7,3,1
T_0_1_1_3_empty__empty,4,0,S_0_2_1_1_empty__7,3,1,T_0_1_1_1_empty__empty,2,1
S_0_2_1_1_empty__7,3,1,T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0,S_0_2_1_1_5__empty,3,1
T_0_1_1_1_empty__empty,2,0,S_0_2_1_1_5__empty,3,1,T_0_1_1_3_empty__empty,2,0
S_0_2_1_1_5__empty,3,1,T_0_1_1_3_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_1_3_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,T_0_6_1_1_empty__empty,0,0
D_0_5_1_1_empty__empty,1,1,T_0_6_1_1_empty__empty,0,0,D_0_5_1_3_empty__empty,1,0
T_0_6_1_1_empty__empty,0,0,D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty_3_7,2,0
T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty_3_7,2,0,S_0_4_1_1_empty__empty,0,1
D_0_5_1_1_empty_3_7,2,0,S_0_4_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0
S_0_4_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0,D_0_3_1_1_empty__empty,4,1
T_0_1_1_1_empty__empty,2,0,D_0_3_1_1_empty__empty,4,1,D_0_5_1_3_empty__empty,4,0
D_0_3_1_1_empty__empty,4,1,D_0_5_1_3_empty__empty,4,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,4,0,T_0_1_1_1_empty__empty,2,1,D_0_7_1_1_empty__empty,3,0
T_0_1_1_1_empty__empty,2,1,D_0_7_1_1_empty__empty,3,0,D_0_5_1_3_1_1_7,4,0
D_0_7_1_1_empty__empty,3,0,D_0_5_1_3_1_1_7,4,0,S_0_2_1_1_empty__empty,3,1
D_0_5_1_3_1_1_7,4,0,S_0_2_1_1_empty__empty,3,1,T_0_6_1_1_empty__empty,2,1
S_0_2_1_1_empty__empty,3,1,T_0_6_1_1_empty__empty,2,1,D_0_3_1_3b_empty__empty,2,0
T_0_6_1_1_empty__empty,2,1,D_0_3_1_3b_empty__empty,2,0,T_0_6_1_1_empty__empty,2,1
D_0_3_1_3b_empty__empty,2,0,T_0_6_1_1_empty__empty,2,1,T_0_6_1_3b_empty__empty,2,0
T_0_6_1_1_empty__empty,2,1,T_0_6_1_3b_empty__empty,2,0,S_0_2_1_3b_empty__empty,1,1
T_0_6_1_3b_empty__empty,2,0,S_0_2_1_3b_empty__empty,1,1,T_0_6_1_1_empty__empty,0,0
S_0_2_1_3b_empty__empty,1,1,T_0_6_1_1_empty__empty,0,0,T_0_6_1_1_empty__empty,2,1
T_0_6_1_1_empty__empty,0,0,T_0_6_1_1_empty__empty,2,1,D_0_3_1_3b_empty__empty,2,0
T_0_6_1_1_empty__empty,2,1,D_0_3_1_3b_empty__empty,2,0,T_0_6_1_1_empty__empty,0,1
D_0_3_1_3b_empty__empty,2,0,T_0_6_1_1_empty__empty,0,1,D_0_5_1_1_empty__empty,1,0
T_0_6_1_1_empty__empty,0,1,D_0_5_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,T_0_6_1_1_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_6_1_1_empty__empty,2,0,S_0_2_1_3b_empty__empty,5,1
T_0_6_1_1_empty__empty,2,0,S_0_2_1_3b_empty__empty,5,1,D_0_5_1_1_empty__empty,6,0
S_0_2_1_3b_empty__empty,5,1,D_0_5_1_1_empty__empty,6,0,T_0_1_1_3_empty__empty,0,1
D_0_5_1_1_empty__empty,6,0,T_0_1_1_3_empty__empty,0,1,T_0_1_1_1_empty__empty,0,0
T_0_1_1_3_empty__empty,0,1,T_0_1_1_1_empty__empty,0,0,D_0_5_1_1_empty_4_7,5,0
T_0_1_1_1_empty__empty,0,0,D_0_5_1_1_empty_4_7,5,0,D_0_5_1_1_empty__empty,4,1
D_0_5_1_1_empty_4_7,5,0,D_0_5_1_1_empty__empty,4,1,D_0_3_1_1_empty__empty,4,0
D_0_5_1_1_empty__empty,4,1,D_0_3_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,0,1
D_0_3_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,1
T_0_6_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,1,D_0_7_1_1_empty__empty,1,0
T_0_1_1_1_empty__empty,2,1,D_0_7_1_1_empty__empty,1,0,T_0_6_1_1_empty__7,2,0
D_0_7_1_1_empty__empty,1,0,T_0_6_1_1_empty__7,2,0,S_0_4_1_3_empty__empty,3,1
T_0_6_1_1_empty__7,2,0,S_0_4_1_3_empty__empty,3,1,D_0_5_1_1_empty__empty,1,1
S_0_4_1_3_empty__empty,3,1,D_0_5_1_1_empty__empty,1,1,T_0_1_1_1_empty__empty,0,1
T_0_1_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,0,0,D_0_5_1_1_empty__empty,1,0
T_0_6_1_1_empty__empty,0,0,D_0_5_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,S_0_2_1_1_5__7,3,0
T_0_1_1_1_empty__empty,2,1,S_0_2_1_1_5__7,3,0,T_0_1_1_3_empty__empty,4,0
S_0_2_1_1_5__7,3,0,T_0_1_1_3_empty__empty,4,0,T_0_1_1_1_empty__empty,4,1
T_0_1_1_3_empty__empty,4,0,T_0_1_1_1_empty__empty,4,1,D_0_5_0_5_empty__empty,4,0
T_0_1_1_1_empty__empty,4,1,D_0_5_0_5_empty__empty,4,0,S_0_2_1_1_empty__empty,3,0
D_0_5_0_5_empty__empty,4,0,S_0_2_1_1_empty__empty,3,0,D_0_5_1_1_empty__empty,4,1
S_0_2_1_1_empty__empty,3,0,D_0_5_1_1_empty__empty,4,1,T_0_1_1_1_5__empty,2,0
D_0_5_1_1_empty__empty,4,1,T_0_1_1_1_5__empty,2,0,S_0_4_1_1_empty__empty,3,1
T_0_1_1_1_5__empty,2,0,S_0_4_1_1_empty__empty,3,1,T_0_1_1_1_empty__empty,2,0
S_0_4_1_1_empty__empty,3,1,T_0_1_1_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_1_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,T_0_6_1_1_empty__empty,0,1
D_0_5_1_1_empty__empty,1,1,T_0_6_1_1_empty__empty,0,1,D_0_5_1_1_empty__empty,6,0
T_0_6_1_1_empty__empty,0,1,D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1
D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1,D_0_5_1_1_empty__empty,1,1
T_0_1_1_1_empty__empty,0,1,D_0_5_1_1_empty__empty,1,1,D_0_5_1_1_empty__empty,1,0
D_0_5_1_1_empty__empty,1,1,D_0_5_1_1_empty__empty,1,0,D_0_5_1_5_1_1_7,2,0
D_0_5_1_1_empty__empty,1,0,D_0_5_1_5_1_1_7,2,0,S_0_2_1_1_5__empty,3,1
D_0_5_1_5_1_1_7,2,0,S_0_2_1_1_5__empty,3,1,S_0_2_1_3b_empty__empty,3,0
S_0_2_1_1_5__empty,3,1,S_0_2_1_3b_empty__empty,3,0,T_0_6_1_1_empty__empty,2,1
S_0_2_1_3b_empty__empty,3,0,T_0_6_1_1_empty__empty,2,1,T_0_6_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,2,1,T_0_6_1_1_empty__empty,2,0,S_0_2_1_1_5__empty,1,1
T_0_6_1_1_empty__empty,2,0,S_0_2_1_1_5__empty,1,1,T_0_6_1_1_empty__empty,2,1
S_0_2_1_1_5__empty,1,1,T_0_6_1_1_empty__empty,2,1,T_0_6_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,2,1,T_0_6_1_1_empty__empty,2,0,T_0_6_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,2,0,T_0_6_1_1_empty__empty,2,0,S_0_2_1_1_empty__empty,3,1
T_0_6_1_1_empty__empty,2,0,S_0_2_1_1_empty__empty,3,1,D_0_3_1_1_5__7,4,0
S_0_2_1_1_empty__empty,3,1,D_0_3_1_1_5__7,4,0,D_0_7_1_5b_1__7,5,0
D_0_3_1_1_5__7,4,0,D_0_7_1_5b_1__7,5,0,D_0_7_1_3b_1__7,5,1
D_0_7_1_5b_1__7,5,0,D_0_7_1_3b_1__7,5,1,D_0_3_1_1_empty__empty,4,0
D_0_7_1_3b_1__7,5,1,D_0_3_1_1_empty__empty,4,0,D_0_3_1_1_empty__empty,4,0
D_0_3_1_1_empty__empty,4,0,D_0_3_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,5,1
D_0_3_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,5,1,D_0_5_1_1_empty__empty,6,0
T_0_6_1_1_empty__empty,5,1,D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1
D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0
T_0_1_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0,S_0_4_1_1_empty__empty,3,1
T_0_1_1_1_empty__empty,2,0,S_0_4_1_1_empty__empty,3,1,T_0_1_1_1_empty__empty,2,0
S_0_4_1_1_empty__empty,3,1,T_0_1_1_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
T_0_1_1_1_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1,D_0_5_1_1_empty__empty,1,0
D_0_5_1_1_empty__empty,1,1,D_0_5_1_1_empty__empty,1,0,T_0_1_1_3_empty__empty,4,0
D_0_5_1_1_empty__empty,1,0,T_0_1_1_3_empty__empty,4,0,S_0_4_1_1_empty__empty,5,1
T_0_1_1_3_empty__empty,4,0,S_0_4_1_1_empty__empty,5,1,D_0_5_1_1_empty__empty,4,0
S_0_4_1_1_empty__empty,5,1,D_0_5_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,2,0
D_0_5_1_1_empty__empty,4,0,T_0_6_1_1_empty__empty,2,0,T_0_1_1_1_empty__empty,2,1
T_0_6_1_1_empty__empty,2,0,T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0
T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0,T_0_1_1_1_empty__empty,0,1
T_0_1_1_1_empty__empty,0,0,T_0_1_1_3_empty__empty,4,1,D_0_5_1_3_empty_4_7,5,0
T_0_1_1_3_empty__empty,4,1,D_0_5_1_3_empty_4_7,5,0,D_0_5_1_3_empty_5_7,6,1
D_0_5_1_3_empty_4_7,5,0,D_0_5_1_3_empty_5_7,6,1,T_0_6_1_1_empty__empty,0,0
D_0_5_1_3_empty_5_7,6,1,T_0_6_1_1_empty__empty,0,0,D_0_5_1_3_empty__empty,1,1
T_0_6_1_1_empty__empty,0,0,D_0_5_1_3_empty__empty,1,1,T_0_1_1_1_empty__empty,2,0
D_0_5_1_3_empty__empty,1,1,T_0_1_1_1_empty__empty,2,0,S_0_4_1_1_empty__empty,0,1
T_0_1_1_1_empty__empty,2,0,S_0_4_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0
S_0_4_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,0,D_0_3_1_5_empty__empty,4,1
T_0_1_1_1_empty__empty,2,0,D_0_3_1_5_empty__empty,4,1,D_0_5_1_3_empty__empty,4,0
D_0_3_1_5_empty__empty,4,1,D_0_5_1_3_empty__empty,4,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,4,0,T_0_1_1_1_empty__empty,2,1,D_0_5_1_3_empty_1_7,4,0
T_0_1_1_1_empty__empty,2,1,D_0_5_1_3_empty_1_7,4,0,S_0_2_1_1_empty__empty,3,1
D_0_5_1_3_empty_1_7,4,0,S_0_2_1_1_empty__empty,3,1,T_0_6_1_1_empty__empty,2,1
S_0_2_1_1_empty__empty,3,1,T_0_6_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0,S_0_4_1_5_empty__6,3,1
T_0_1_1_1_empty__empty,2,0,S_0_4_1_5_empty__6,3,1,T_0_6_1_1_empty__empty,0,0
S_0_4_1_5_empty__6,3,1,T_0_6_1_1_empty__empty,0,0,D_0_7_1_5b_empty__empty,1,0
T_0_6_1_1_empty__empty,0,0,D_0_7_1_5b_empty__empty,1,0,T_0_6_1_3b_empty__empty,2,1
D_0_7_1_5b_empty__empty,1,0,T_0_6_1_3b_empty__empty,2,1,T_0_6_1_5_empty__empty,2,0
T_0_6_1_3b_empty__empty,2,1,T_0_6_1_5_empty__empty,2,0,T_0_6_1_1_empty__empty,0,1
T_0_6_1_5_empty__empty,2,0,T_0_6_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,2,0
T_0_6_1_1_empty__empty,0,1,T_0_6_1_1_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1
T_0_6_1_1_empty__empty,2,0,D_0_5_1_3_empty__empty,4,1,D_0_5_1_1_empty__empty,4,0
D_0_5_1_3_empty__empty,4,1,D_0_5_1_1_empty__empty,4,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_1_empty__empty,4,0,T_0_1_1_1_empty__empty,2,1,S_0_2_1_1_empty__7,3,1
T_0_1_1_1_empty__empty,2,1,S_0_2_1_1_empty__7,3,1,T_0_1_1_1_empty__empty,2,1
S_0_2_1_1_empty__7,3,1,T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_1_1_1_empty__empty,2,0,S_0_4_1_5_empty__empty,3,1
T_0_1_1_1_empty__empty,2,0,S_0_4_1_5_empty__empty,3,1,T_0_1_1_1_5__empty,2,0
S_0_4_1_5_empty__empty,3,1,T_0_1_1_1_5__empty,2,0,D_0_5_1_3_empty__empty,1,1
T_0_1_1_1_5__empty,2,0,D_0_5_1_3_empty__empty,1,1,D_0_7_1_3b_1__7,1,0
D_0_5_1_3_empty__empty,1,1,D_0_7_1_3b_1__7,1,0,T_0_1_1_1_empty__empty,2,1
D_0_7_1_3b_1__7,1,0,T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty_3_7,2,0
T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty_3_7,2,0,S_0_4_1_1_empty__empty,0,1
D_0_5_1_1_empty_3_7,2,0,S_0_4_1_1_empty__empty,0,1,D_0_5_1_3_empty__empty,1,0
S_0_4_1_1_empty__empty,0,1,D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,T_0_6_1_3b_empty__empty,2,0
T_0_1_1_1_empty__empty,2,1,T_0_6_1_3b_empty__empty,2,0,S_0_4_1_5_empty__6,5,1
T_0_6_1_3b_empty__empty,2,0,S_0_4_1_5_empty__6,5,1,D_0_5_1_1_empty__empty,6,0
S_0_4_1_5_empty__6,5,1,D_0_5_1_1_empty__empty,6,0,D_0_5_1_3_empty_4_7,0,1
D_0_5_1_1_empty__empty,6,0,D_0_5_1_3_empty_4_7,0,1,D_0_5_1_1_empty__empty,6,0
D_0_5_1_3_empty_4_7,0,1,D_0_5_1_1_empty__empty,6,0,T_0_6_1_3b_empty__7,5,0
D_0_5_1_1_empty__empty,6,0,T_0_6_1_3b_empty__7,5,0,D_0_5_1_1_5__empty,4,1
T_0_6_1_3b_empty__7,5,0,D_0_5_1_1_5__empty,4,1,D_0_5_1_1_empty__empty,4,0
D_0_5_1_1_5__empty,4,1,D_0_5_1_1_empty__empty,4,0,T_0_1_1_3_empty__empty,0,1
D_0_5_1_1_empty__empty,4,0,T_0_1_1_3_empty__empty,0,1,D_0_5_1_3_empty__empty,1,0
T_0_1_1_3_empty__empty,0,1,D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,S_0_2_1_3b_empty__empty,3,1
T_0_1_1_1_empty__empty,2,1,S_0_2_1_3b_empty__empty,3,1,T_0_6_1_1_empty__empty,2,0
S_0_2_1_3b_empty__empty,3,1,T_0_6_1_1_empty__empty,2,0,S_0_4_1_1_empty__6,1,1
T_0_6_1_1_empty__empty,2,0,S_0_4_1_1_empty__6,1,1,T_0_1_1_1_empty__empty,0,1
T_0_1_1_1_empty__empty,0,0,T_0_6_1_1_5__7,0,1,D_0_5_1_3_empty__empty,1,0
T_0_6_1_1_5__7,0,1,D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1
D_0_5_1_3_empty__empty,1,0,T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0
T_0_1_1_1_empty__empty,2,1,D_0_5_1_1_empty__empty,1,0,T_0_6_1_1_empty__empty,2,1
D_0_5_1_1_empty__empty,1,0,T_0_6_1_1_empty__empty,2,1,D_0_3_1_5_empty__7,2,0
T_0_6_1_1_empty__empty,2,1,D_0_3_1_5_empty__7,2,0,D_0_5_1_3_empty_4_7,1,1
D_0_3_1_5_empty__7,2,0,D_0_5_1_3_empty_4_7,1,1,T_0_1_1_1_empty__empty,0,1
D_0_5_1_3_empty_4_7,1,1,T_0_1_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,1
T_0_1_1_1_empty__empty,0,1,T_0_1_1_1_empty__empty,2,1,S_0_4_1_3_empty__empty,3,1
T_0_1_1_1_empty__empty,2,1,S_0_4_1_3_empty__empty,3,1,D_0_3_1_5_empty__7,2,0
S_0_4_1_3_empty__empty,3,1,D_0_3_1_5_empty__7,2,0,D_0_5_1_3_empty_4_7,1,1
D_0_3_1_5_empty__7,2,0,D_0_5_1_3_empty_4_7,1,1,T_0_6_1_1_5__7,0,0
D_0_5_1_3_empty_4_7,1,1,T_0_6_1_1_5__7,0,0,D_0_5_1_1_empty__empty,6,1
T_0_6_1_1_5__7,0,0,D_0_5_1_1_empty__empty,6,1,T_0_1_1_3_empty__empty,0,0
D_0_5_1_1_empty__empty,6,1,T_0_1_1_3_empty__empty,0,0,D_0_5_1_1_empty__empty,1,1
T_0_1_1_3_empty__empty,0,0,D_0_5_1_1_empty__empty,1,1,D_0_3_1_1_empty__empty,4,0
D_0_5_1_1_empty__empty,1,1,D_0_3_1_1_empty__empty,4,0,D_0_7_1_3b_1__7,3,1
D_0_3_1_1_empty__empty,4,0,D_0_7_1_3b_1__7,3,1,T_0_6_1_1_empty__empty,2,0
D_0_7_1_3b_1__7,3,1,T_0_6_1_1_empty__empty,2,0,S_0_2_1_3b_empty__empty,1,1
T_0_6_1_1_empty__empty,2,0,S_0_2_1_3b_empty__empty,1,1,D_0_5_1_1_empty__empty,6,0
S_0_2_1_3b_empty__empty,1,1,D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1
D_0_5_1_1_empty__empty,6,0,T_0_1_1_1_empty__empty,0,1,S_0_2_1_1_empty__empty,5,0
T_0_1_1_1_empty__empty,0,1,S_0_2_1_1_empty__empty,5,0,D_0_5_1_1_empty__empty,4,1
S_0_2_1_1_empty__empty,5,0,D_0_5_1_1_empty__empty,4,1,T_0_1_1_1_empty__empty,2,0
D_0_5_1_1_empty__empty,4,1,T_0_1_1_1_empty__empty,2,0,S_0_2_1_1_empty__empty,3,1
T_0_1_1_1_empty__empty,2,0,S_0_2_1_1_empty__empty,3,1,T_0_1_1_3_empty__empty,2,0
S_0_2_1_1_empty__empty,3,1,T_0_1_1_3_empty__empty,2,0,D_0_5_1_1_empty__empty,1,1
